datetime,site,geometry,SWE,SWE_units,AVG AIR TEMP,AVG AIR TEMP_units,SNOWDEPTH,SNOWDEPTH_units,PRECIPITATION,PRECIPITATION_units,datasource
2021-03-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),18.6,in,18.68,degF,64.0,in,0.1,in,NRCS
2021-03-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),18.6,in,18.32,degF,62.0,in,0.0,in,NRCS
2021-03-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),18.6,in,20.12,degF,62.0,in,1.1,in,NRCS
2021-03-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.7,in,21.56,degF,73.0,in,0.9,in,NRCS
2021-03-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.4,in,18.86,degF,79.0,in,0.0,in,NRCS
2021-03-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.4,in,22.64,degF,76.0,in,0.0,in,NRCS
2021-03-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.4,in,31.46,degF,72.0,in,0.0,in,NRCS
2021-03-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.4,in,14.9,degF,69.0,in,0.0,in,NRCS
2021-03-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.3,in,15.26,degF,68.0,in,0.0,in,NRCS
2021-04-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.3,in,25.7,degF,67.0,in,0.0,in,NRCS
2021-04-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.3,in,36.14,degF,64.0,in,0.0,in,NRCS
2021-04-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.2,in,36.68,degF,62.0,in,0.0,in,NRCS
2021-04-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.2,in,38.12,degF,59.0,in,0.0,in,NRCS
2021-04-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.2,in,38.84,degF,58.0,in,0.0,in,NRCS
2021-04-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.2,in,27.14,degF,56.0,in,0.0,in,NRCS
2021-04-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.2,in,29.48,degF,56.0,in,0.0,in,NRCS
2021-04-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),20.0,in,35.78,degF,55.0,in,0.0,in,NRCS
2021-04-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.7,in,28.04,degF,54.0,in,0.0,in,NRCS
2021-04-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.7,in,30.56,degF,54.0,in,0.0,in,NRCS
2021-04-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.4,in,33.08,degF,53.0,in,0.0,in,NRCS
2021-04-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.2,in,33.44,degF,52.0,in,0.0,in,NRCS
2021-04-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),18.9,in,34.16,degF,50.0,in,0.1,in,NRCS
2021-04-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.0,in,37.76,degF,51.0,in,0.1,in,NRCS
2021-04-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.0,in,27.14,degF,51.0,in,0.2,in,NRCS
2021-04-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.2,in,21.74,degF,53.0,in,0.4,in,NRCS
2021-04-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.6,in,21.56,degF,55.0,in,0.1,in,NRCS
2021-04-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.6,in,24.08,degF,53.0,in,0.0,in,NRCS
2021-04-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.6,in,29.3,degF,52.0,in,0.0,in,NRCS
2021-04-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.5,in,21.2,degF,54.0,in,0.0,in,NRCS
2021-04-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.4,in,31.28,degF,52.0,in,0.1,in,NRCS
2021-04-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.4,in,29.66,degF,50.0,in,0.1,in,NRCS
2021-04-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.3,in,29.12,degF,51.0,in,0.0,in,NRCS
2021-04-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),19.1,in,35.06,degF,50.0,in,0.0,in,NRCS
2021-04-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),18.5,in,41.9,degF,48.0,in,0.0,in,NRCS
2021-04-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.9,in,37.94,degF,46.0,in,0.0,in,NRCS
2021-04-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.8,in,29.66,degF,46.0,in,0.3,in,NRCS
2021-04-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.8,in,34.88,degF,47.0,in,0.0,in,NRCS
2021-04-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.8,in,42.62,degF,46.0,in,0.1,in,NRCS
2021-04-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.3,in,44.42,degF,45.0,in,0.1,in,NRCS
2021-05-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),16.0,in,46.04,degF,43.0,in,0.0,in,NRCS
2021-05-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.2,in,38.84,degF,41.0,in,0.0,in,NRCS
2021-05-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.0,in,31.46,degF,40.0,in,1.0,in,NRCS
2021-05-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.8,in,30.92,degF,47.0,in,0.1,in,NRCS
2021-05-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.9,in,36.14,degF,43.0,in,0.0,in,NRCS
2021-05-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.6,in,41.0,degF,42.0,in,0.1,in,NRCS
2021-05-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.7,in,44.06,degF,40.0,in,0.0,in,NRCS
2021-05-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.4,in,39.2,degF,38.0,in,0.0,in,NRCS
2021-05-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.5,in,33.98,degF,36.0,in,0.0,in,NRCS
2021-05-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.1,in,30.38,degF,35.0,in,0.2,in,NRCS
2021-05-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.2,in,29.3,degF,36.0,in,0.2,in,NRCS
2021-05-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.4,in,34.16,degF,37.0,in,0.0,in,NRCS
2021-05-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.0,in,42.08,degF,34.0,in,0.0,in,NRCS
2021-05-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.0,in,45.32,degF,32.0,in,0.0,in,NRCS
2021-05-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),13.4,in,44.42,degF,31.0,in,0.0,in,NRCS
2021-05-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),12.4,in,45.32,degF,28.0,in,0.0,in,NRCS
2021-05-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.5,in,39.38,degF,26.0,in,0.0,in,NRCS
2021-05-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.0,in,41.72,degF,26.0,in,0.0,in,NRCS
2021-05-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),10.3,in,44.78,degF,25.0,in,0.0,in,NRCS
2021-05-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),9.4,in,48.38,degF,23.0,in,0.1,in,NRCS
2021-05-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),8.5,in,38.84,degF,20.0,in,0.3,in,NRCS
2021-05-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),8.5,in,42.44,degF,20.0,in,0.0,in,NRCS
2021-05-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),8.1,in,35.78,degF,19.0,in,0.0,in,NRCS
2021-05-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.4,in,36.32,degF,18.0,in,0.0,in,NRCS
2021-05-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,41.18,degF,15.0,in,0.0,in,NRCS
2021-05-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.6,in,43.16,degF,13.0,in,0.0,in,NRCS
2021-05-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.8,in,44.06,degF,11.0,in,0.0,in,NRCS
2021-05-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.7,in,47.48,degF,7.0,in,0.0,in,NRCS
2021-05-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.7,in,49.28,degF,6.0,in,0.0,in,NRCS
2021-05-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),1.5,in,44.42,degF,2.0,in,0.1,in,NRCS
2021-05-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.8,in,44.24,degF,1.0,in,0.0,in,NRCS
2021-06-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.4,in,45.86,degF,1.0,in,0.0,in,NRCS
2021-06-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.4,in,50.9,degF,1.0,in,0.1,in,NRCS
2021-06-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.5,in,53.06,degF,0.0,in,0.0,in,NRCS
2021-06-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.4,in,57.02,degF,0.0,in,0.0,in,NRCS
2021-06-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.24,degF,0.0,in,0.0,in,NRCS
2021-06-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,49.82,degF,0.0,in,0.0,in,NRCS
2021-06-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,54.32,degF,0.0,in,0.0,in,NRCS
2021-06-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.06,degF,0.0,in,0.0,in,NRCS
2021-06-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.58,degF,0.0,in,0.0,in,NRCS
2021-06-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,56.48,degF,0.0,in,0.0,in,NRCS
2021-06-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.8,degF,0.0,in,0.0,in,NRCS
2021-06-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.76,degF,0.0,in,0.0,in,NRCS
2021-06-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.46,degF,0.0,in,0.0,in,NRCS
2021-06-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,60.44,degF,0.0,in,0.0,in,NRCS
2021-06-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,62.24,degF,0.0,in,0.0,in,NRCS
2021-06-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,63.5,degF,0.0,in,0.0,in,NRCS
2021-06-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,64.04,degF,0.0,in,0.0,in,NRCS
2021-06-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.46,degF,0.0,in,0.0,in,NRCS
2021-06-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,56.12,degF,0.0,in,0.0,in,NRCS
2021-06-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,60.8,degF,0.0,in,0.2,in,NRCS
2021-06-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,56.66,degF,0.0,in,0.0,in,NRCS
2021-06-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.72,degF,0.0,in,0.0,in,NRCS
2021-06-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.06,degF,0.0,in,0.0,in,NRCS
2021-06-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,49.46,degF,0.0,in,0.0,in,NRCS
2021-06-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,46.04,degF,0.0,in,0.4,in,NRCS
2021-06-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,45.86,degF,0.0,in,0.2,in,NRCS
2021-06-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,48.02,degF,0.0,in,0.3,in,NRCS
2021-06-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,49.28,degF,0.0,in,0.0,in,NRCS
2021-06-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.08,degF,0.0,in,0.0,in,NRCS
2021-06-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.8,degF,0.0,in,0.0,in,NRCS
2021-07-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.06,degF,0.0,in,0.0,in,NRCS
2021-07-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.24,degF,0.0,in,0.0,in,NRCS
2021-07-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.64,degF,0.0,in,0.0,in,NRCS
2021-07-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,61.52,degF,0.0,in,0.0,in,NRCS
2021-07-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.54,degF,0.0,in,0.0,in,NRCS
2021-07-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.9,degF,0.0,in,0.0,in,NRCS
2021-07-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.18,degF,0.0,in,0.0,in,NRCS
2021-07-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,61.16,degF,0.0,in,0.0,in,NRCS
2021-07-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,66.2,degF,0.0,in,0.0,in,NRCS
2021-07-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,64.94,degF,0.0,in,0.0,in,NRCS
2021-07-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.72,degF,0.0,in,0.0,in,NRCS
2021-07-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,62.6,degF,0.0,in,0.0,in,NRCS
2021-07-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.46,degF,0.0,in,0.2,in,NRCS
2021-07-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.98,degF,0.0,in,0.1,in,NRCS
2021-07-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,56.84,degF,0.0,in,0.0,in,NRCS
2021-07-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.74,degF,0.0,in,0.0,in,NRCS
2021-07-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.94,degF,0.0,in,0.3,in,NRCS
2021-07-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,61.52,degF,0.0,in,0.0,in,NRCS
2021-07-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,60.08,degF,0.0,in,0.0,in,NRCS
2021-07-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.82,degF,0.0,in,0.4,in,NRCS
2021-07-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.58,degF,0.0,in,0.4,in,NRCS
2021-07-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,56.48,degF,0.0,in,1.0,in,NRCS
2021-07-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.0,degF,0.0,in,0.0,in,NRCS
2021-07-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.04,degF,0.0,in,0.5,in,NRCS
2021-07-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,52.88,degF,0.0,in,0.3,in,NRCS
2021-07-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.76,degF,0.0,in,0.2,in,NRCS
2021-07-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.74,degF,0.0,in,0.0,in,NRCS
2021-07-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.82,degF,0.0,in,0.3,in,NRCS
2021-07-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,58.46,degF,0.0,in,0.3,in,NRCS
2021-07-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.56,degF,0.0,in,0.5,in,NRCS
2021-07-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.6,degF,0.0,in,0.1,in,NRCS
2021-08-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.24,degF,0.0,in,0.0,in,NRCS
2021-08-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.26,degF,0.0,in,0.2,in,NRCS
2021-08-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.42,degF,0.0,in,0.0,in,NRCS
2021-08-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,54.86,degF,0.0,in,0.0,in,NRCS
2021-08-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.58,degF,0.0,in,0.0,in,NRCS
2021-08-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.18,degF,0.0,in,0.0,in,NRCS
2021-08-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,52.16,degF,0.0,in,0.0,in,NRCS
2021-08-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.96,degF,0.0,in,0.0,in,NRCS
2021-08-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.56,degF,0.0,in,0.0,in,NRCS
2021-08-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.56,degF,0.0,in,0.0,in,NRCS
2021-08-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.2,degF,0.0,in,0.0,in,NRCS
2021-08-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.36,degF,0.0,in,0.0,in,NRCS
2021-08-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,60.08,degF,0.0,in,0.0,in,NRCS
2021-08-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,60.62,degF,0.0,in,0.0,in,NRCS
2021-08-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,59.36,degF,0.0,in,0.0,in,NRCS
2021-08-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.22,degF,0.0,in,0.0,in,NRCS
2021-08-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.02,degF,0.0,in,0.0,in,NRCS
2021-08-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.62,degF,0.0,in,0.3,in,NRCS
2021-08-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,41.9,degF,0.0,in,1.4,in,NRCS
2021-08-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,40.28,degF,0.0,in,0.0,in,NRCS
2021-08-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,47.12,degF,0.0,in,0.1,in,NRCS
2021-08-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.08,degF,0.0,in,0.0,in,NRCS
2021-08-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,52.52,degF,0.0,in,0.0,in,NRCS
2021-08-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.26,degF,0.0,in,0.0,in,NRCS
2021-08-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.98,degF,0.0,in,0.0,in,NRCS
2021-08-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.98,degF,0.0,in,0.0,in,NRCS
2021-08-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.78,degF,0.0,in,0.0,in,NRCS
2021-08-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,54.14,degF,0.0,in,0.0,in,NRCS
2021-08-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,54.14,degF,0.0,in,0.0,in,NRCS
2021-08-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.6,degF,0.0,in,0.0,in,NRCS
2021-08-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,57.56,degF,0.0,in,0.0,in,NRCS
2021-09-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,50.9,degF,0.0,in,0.5,in,NRCS
2021-09-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,49.82,degF,0.0,in,0.1,in,NRCS
2021-09-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,47.84,degF,0.0,in,0.2,in,NRCS
2021-09-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,48.92,degF,0.0,in,0.0,in,NRCS
2021-09-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,49.28,degF,0.0,in,0.0,in,NRCS
2021-09-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.24,degF,0.0,in,0.0,in,NRCS
2021-09-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,54.68,degF,0.0,in,0.0,in,NRCS
2021-09-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.78,degF,0.0,in,0.0,in,NRCS
2021-09-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,54.14,degF,0.0,in,0.0,in,NRCS
2021-09-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,56.48,degF,0.0,in,0.0,in,NRCS
2021-09-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,55.94,degF,0.0,in,0.0,in,NRCS
2021-09-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,51.8,degF,0.0,in,0.0,in,NRCS
2021-09-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,53.78,degF,0.0,in,0.0,in,NRCS
2021-09-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,52.7,degF,0.0,in,0.0,in,NRCS
2021-09-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,50.9,degF,0.0,in,0.0,in,NRCS
2021-09-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,50.36,degF,0.0,in,0.0,in,NRCS
2021-09-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,48.56,degF,0.0,in,0.0,in,NRCS
2021-09-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,47.84,degF,0.0,in,0.4,in,NRCS
